ZCTA5,STATE,STUSAB,STATE_NAME
57433,46,SD,South Dakota
57434,46,SD,South Dakota
57435,46,SD,South Dakota
57436,46,SD,South Dakota
57437,46,SD,South Dakota
57438,46,SD,South Dakota
57439,46,SD,South Dakota
57440,46,SD,South Dakota
57441,46,SD,South Dakota
57442,46,SD,South Dakota
57445,46,SD,South Dakota
57446,46,SD,South Dakota
57448,46,SD,South Dakota
57449,46,SD,South Dakota
57450,46,SD,South Dakota
57451,46,SD,South Dakota
57452,46,SD,South Dakota
57454,46,SD,South Dakota
57455,46,SD,South Dakota
57456,46,SD,South Dakota
57457,46,SD,South Dakota
57460,46,SD,South Dakota
57461,46,SD,South Dakota
57465,46,SD,South Dakota
57466,46,SD,South Dakota
57467,46,SD,South Dakota
57468,46,SD,South Dakota
57469,46,SD,South Dakota
57470,46,SD,South Dakota
57471,46,SD,South Dakota
57472,46,SD,South Dakota
57473,46,SD,South Dakota
57474,46,SD,South Dakota
57475,46,SD,South Dakota
57476,46,SD,South Dakota
57477,46,SD,South Dakota
57479,46,SD,South Dakota
57481,46,SD,South Dakota
57501,46,SD,South Dakota
57520,46,SD,South Dakota
57521,46,SD,South Dakota
57522,46,SD,South Dakota
57523,46,SD,South Dakota
57528,46,SD,South Dakota
57529,46,SD,South Dakota
57531,46,SD,South Dakota
57532,46,SD,South Dakota
57533,46,SD,South Dakota
57534,46,SD,South Dakota
57536,46,SD,South Dakota
57537,46,SD,South Dakota
57538,46,SD,South Dakota
57540,46,SD,South Dakota
57541,46,SD,South Dakota
57543,46,SD,South Dakota
57544,46,SD,South Dakota
57547,46,SD,South Dakota
57548,46,SD,South Dakota
57551,46,SD,South Dakota
57552,46,SD,South Dakota
57553,46,SD,South Dakota
57555,46,SD,South Dakota
57559,46,SD,South Dakota
57560,46,SD,South Dakota
57562,46,SD,South Dakota
57563,46,SD,South Dakota
57564,46,SD,South Dakota
57566,46,SD,South Dakota
57567,46,SD,South Dakota
57568,46,SD,South Dakota
57569,46,SD,South Dakota
57570,46,SD,South Dakota
57571,46,SD,South Dakota
57572,46,SD,South Dakota
57574,46,SD,South Dakota
57576,46,SD,South Dakota
57577,46,SD,South Dakota
57579,46,SD,South Dakota
57580,46,SD,South Dakota
57584,46,SD,South Dakota
57585,46,SD,South Dakota
57601,46,SD,South Dakota
57620,46,SD,South Dakota
57621,46,SD,South Dakota
57622,46,SD,South Dakota
57623,46,SD,South Dakota
57625,46,SD,South Dakota
57626,46,SD,South Dakota
57630,46,SD,South Dakota
57631,46,SD,South Dakota
57632,46,SD,South Dakota
57633,46,SD,South Dakota
57634,46,SD,South Dakota
57636,46,SD,South Dakota
57638,46,SD,South Dakota
57639,46,SD,South Dakota
57640,46,SD,South Dakota
57641,46,SD,South Dakota
57642,46,SD,South Dakota
57644,46,SD,South Dakota
57645,46,SD,South Dakota
57646,46,SD,South Dakota
57648,46,SD,South Dakota
57649,46,SD,South Dakota
57650,46,SD,South Dakota
57651,46,SD,South Dakota
57652,46,SD,South Dakota
57656,46,SD,South Dakota
57657,46,SD,South Dakota
57658,46,SD,South Dakota
57660,46,SD,South Dakota
57661,46,SD,South Dakota
57701,46,SD,South Dakota
57702,46,SD,South Dakota
57703,46,SD,South Dakota
57706,46,SD,South Dakota
57714,46,SD,South Dakota
57716,46,SD,South Dakota
57717,46,SD,South Dakota
57718,46,SD,South Dakota
57719,46,SD,South Dakota
57720,46,SD,South Dakota
57722,46,SD,South Dakota
57724,46,SD,South Dakota
57725,46,SD,South Dakota
57730,46,SD,South Dakota
57732,46,SD,South Dakota
57735,46,SD,South Dakota
57738,46,SD,South Dakota
57741,46,SD,South Dakota
57744,46,SD,South Dakota
57745,46,SD,South Dakota
57747,46,SD,South Dakota
57748,46,SD,South Dakota
57750,46,SD,South Dakota
57751,46,SD,South Dakota
57752,46,SD,South Dakota
57754,46,SD,South Dakota
57755,46,SD,South Dakota
57756,46,SD,South Dakota
57758,46,SD,South Dakota
57759,46,SD,South Dakota
57760,46,SD,South Dakota
57761,46,SD,South Dakota
57762,46,SD,South Dakota
57763,46,SD,South Dakota
57764,46,SD,South Dakota
57766,46,SD,South Dakota
57767,46,SD,South Dakota
57769,46,SD,South Dakota
57770,46,SD,South Dakota
57772,46,SD,South Dakota
57773,46,SD,South Dakota
57775,46,SD,South Dakota
57776,46,SD,South Dakota
57779,46,SD,South Dakota
57780,46,SD,South Dakota
57782,46,SD,South Dakota
57783,46,SD,South Dakota
57785,46,SD,South Dakota
57787,46,SD,South Dakota
57788,46,SD,South Dakota
57790,46,SD,South Dakota
57791,46,SD,South Dakota
57792,46,SD,South Dakota
57793,46,SD,South Dakota
57794,46,SD,South Dakota
57799,46,SD,South Dakota
58439,46,SD,South Dakota
58623,46,SD,South Dakota
58649,46,SD,South Dakota
58653,46,SD,South Dakota
68719,46,SD,South Dakota
69201,46,SD,South Dakota
69212,46,SD,South Dakota
69216,46,SD,South Dakota
82701,46,SD,South Dakota
51360,27,MN,Minnesota
55001,27,MN,Minnesota
55003,27,MN,Minnesota
55005,27,MN,Minnesota
55006,27,MN,Minnesota
55007,27,MN,Minnesota
55008,27,MN,Minnesota
55009,27,MN,Minnesota
55011,27,MN,Minnesota
55012,27,MN,Minnesota
55013,27,MN,Minnesota
55014,27,MN,Minnesota
55016,27,MN,Minnesota
55017,27,MN,Minnesota
55018,27,MN,Minnesota
55019,27,MN,Minnesota
55020,27,MN,Minnesota
55021,27,MN,Minnesota
55024,27,MN,Minnesota
55025,27,MN,Minnesota
55026,27,MN,Minnesota
55027,27,MN,Minnesota
55029,27,MN,Minnesota
55030,27,MN,Minnesota
55031,27,MN,Minnesota
55032,27,MN,Minnesota
55033,27,MN,Minnesota
55036,27,MN,Minnesota
55037,27,MN,Minnesota
55038,27,MN,Minnesota
55040,27,MN,Minnesota
55041,27,MN,Minnesota
55042,27,MN,Minnesota
55043,27,MN,Minnesota
55044,27,MN,Minnesota
55045,27,MN,Minnesota
55046,27,MN,Minnesota
55047,27,MN,Minnesota
55049,27,MN,Minnesota
55051,27,MN,Minnesota
55052,27,MN,Minnesota
55053,27,MN,Minnesota
55054,27,MN,Minnesota
55055,27,MN,Minnesota
55056,27,MN,Minnesota
55057,27,MN,Minnesota
55060,27,MN,Minnesota
55063,27,MN,Minnesota
55065,27,MN,Minnesota
55066,27,MN,Minnesota
55068,27,MN,Minnesota
55069,27,MN,Minnesota
55070,27,MN,Minnesota
55071,27,MN,Minnesota
55072,27,MN,Minnesota
55073,27,MN,Minnesota
55074,27,MN,Minnesota
55075,27,MN,Minnesota
55076,27,MN,Minnesota
55077,27,MN,Minnesota
55079,27,MN,Minnesota
55080,27,MN,Minnesota
55082,27,MN,Minnesota
55084,27,MN,Minnesota
55085,27,MN,Minnesota
55087,27,MN,Minnesota
55088,27,MN,Minnesota
55089,27,MN,Minnesota
55090,27,MN,Minnesota
55092,27,MN,Minnesota
55101,27,MN,Minnesota
55102,27,MN,Minnesota
55103,27,MN,Minnesota
55104,27,MN,Minnesota
55105,27,MN,Minnesota
55106,27,MN,Minnesota
55107,27,MN,Minnesota
55108,27,MN,Minnesota
55109,27,MN,Minnesota
55110,27,MN,Minnesota
55111,27,MN,Minnesota
55112,27,MN,Minnesota
55113,27,MN,Minnesota
55114,27,MN,Minnesota
55115,27,MN,Minnesota
55116,27,MN,Minnesota
55117,27,MN,Minnesota
55118,27,MN,Minnesota
55119,27,MN,Minnesota
55120,27,MN,Minnesota
55121,27,MN,Minnesota
55122,27,MN,Minnesota
55123,27,MN,Minnesota
55124,27,MN,Minnesota
55125,27,MN,Minnesota
55126,27,MN,Minnesota
55127,27,MN,Minnesota
55128,27,MN,Minnesota
55129,27,MN,Minnesota
55130,27,MN,Minnesota
55150,27,MN,Minnesota
55155,27,MN,Minnesota
55301,27,MN,Minnesota
55302,27,MN,Minnesota
55303,27,MN,Minnesota
55304,27,MN,Minnesota
55305,27,MN,Minnesota
55306,27,MN,Minnesota
55307,27,MN,Minnesota
55308,27,MN,Minnesota
55309,27,MN,Minnesota
55310,27,MN,Minnesota
55311,27,MN,Minnesota
55312,27,MN,Minnesota
55313,27,MN,Minnesota
55314,27,MN,Minnesota
55315,27,MN,Minnesota
55316,27,MN,Minnesota
55317,27,MN,Minnesota
55318,27,MN,Minnesota
55319,27,MN,Minnesota
55320,27,MN,Minnesota
55321,27,MN,Minnesota
55322,27,MN,Minnesota
55324,27,MN,Minnesota
55325,27,MN,Minnesota
55327,27,MN,Minnesota
55328,27,MN,Minnesota
55329,27,MN,Minnesota
55330,27,MN,Minnesota
55331,27,MN,Minnesota
55332,27,MN,Minnesota
55333,27,MN,Minnesota
55334,27,MN,Minnesota
55335,27,MN,Minnesota
55336,27,MN,Minnesota
55337,27,MN,Minnesota
55338,27,MN,Minnesota
55339,27,MN,Minnesota
55340,27,MN,Minnesota
55341,27,MN,Minnesota
55342,27,MN,Minnesota
55343,27,MN,Minnesota
55344,27,MN,Minnesota
55345,27,MN,Minnesota
55346,27,MN,Minnesota
55347,27,MN,Minnesota
55349,27,MN,Minnesota
55350,27,MN,Minnesota
55352,27,MN,Minnesota
55353,27,MN,Minnesota
55354,27,MN,Minnesota
55355,27,MN,Minnesota
55356,27,MN,Minnesota
55357,27,MN,Minnesota
55358,27,MN,Minnesota
55359,27,MN,Minnesota
55360,27,MN,Minnesota
55362,27,MN,Minnesota
55363,27,MN,Minnesota
55364,27,MN,Minnesota
55366,27,MN,Minnesota
55367,27,MN,Minnesota
55368,27,MN,Minnesota
55369,27,MN,Minnesota
55370,27,MN,Minnesota
55371,27,MN,Minnesota
55372,27,MN,Minnesota
55373,27,MN,Minnesota
55374,27,MN,Minnesota
55375,27,MN,Minnesota
55376,27,MN,Minnesota
55378,27,MN,Minnesota
55379,27,MN,Minnesota
55381,27,MN,Minnesota
55382,27,MN,Minnesota
55384,27,MN,Minnesota
55385,27,MN,Minnesota
55386,27,MN,Minnesota
55387,27,MN,Minnesota
55388,27,MN,Minnesota
55389,27,MN,Minnesota
55390,27,MN,Minnesota
55391,27,MN,Minnesota
55395,27,MN,Minnesota
55396,27,MN,Minnesota
55397,27,MN,Minnesota
55398,27,MN,Minnesota
55401,27,MN,Minnesota
55402,27,MN,Minnesota
55403,27,MN,Minnesota
55404,27,MN,Minnesota
55405,27,MN,Minnesota
55406,27,MN,Minnesota
55407,27,MN,Minnesota
55408,27,MN,Minnesota
55409,27,MN,Minnesota
55410,27,MN,Minnesota
55411,27,MN,Minnesota
55412,27,MN,Minnesota
55413,27,MN,Minnesota
55414,27,MN,Minnesota
55415,27,MN,Minnesota
55416,27,MN,Minnesota
55417,27,MN,Minnesota
55418,27,MN,Minnesota
55419,27,MN,Minnesota
55420,27,MN,Minnesota
55421,27,MN,Minnesota
55422,27,MN,Minnesota
55423,27,MN,Minnesota
55424,27,MN,Minnesota
55425,27,MN,Minnesota
55426,27,MN,Minnesota
55427,27,MN,Minnesota
55428,27,MN,Minnesota
55429,27,MN,Minnesota
55430,27,MN,Minnesota
55431,27,MN,Minnesota
55432,27,MN,Minnesota
55433,27,MN,Minnesota
55434,27,MN,Minnesota
55435,27,MN,Minnesota
55436,27,MN,Minnesota
55437,27,MN,Minnesota
55438,27,MN,Minnesota
55439,27,MN,Minnesota
55441,27,MN,Minnesota
55442,27,MN,Minnesota
55443,27,MN,Minnesota
55444,27,MN,Minnesota
55445,27,MN,Minnesota
55446,27,MN,Minnesota
55447,27,MN,Minnesota
55448,27,MN,Minnesota
55449,27,MN,Minnesota
55450,27,MN,Minnesota
55454,27,MN,Minnesota
55455,27,MN,Minnesota
55601,27,MN,Minnesota
55602,27,MN,Minnesota
55603,27,MN,Minnesota
55604,27,MN,Minnesota
55605,27,MN,Minnesota
55606,27,MN,Minnesota
55607,27,MN,Minnesota
55609,27,MN,Minnesota
55612,27,MN,Minnesota
55613,27,MN,Minnesota
55614,27,MN,Minnesota
55615,27,MN,Minnesota
55616,27,MN,Minnesota
55702,27,MN,Minnesota
55703,27,MN,Minnesota
55704,27,MN,Minnesota
55705,27,MN,Minnesota
55706,27,MN,Minnesota
55707,27,MN,Minnesota
55708,27,MN,Minnesota
55709,27,MN,Minnesota
55710,27,MN,Minnesota
55711,27,MN,Minnesota
55712,27,MN,Minnesota
55713,27,MN,Minnesota
55716,27,MN,Minnesota
55717,27,MN,Minnesota
55718,27,MN,Minnesota
55719,27,MN,Minnesota
55720,27,MN,Minnesota
55721,27,MN,Minnesota
55722,27,MN,Minnesota
55723,27,MN,Minnesota
55724,27,MN,Minnesota
55725,27,MN,Minnesota
55726,27,MN,Minnesota
55731,27,MN,Minnesota
55732,27,MN,Minnesota
55733,27,MN,Minnesota
55734,27,MN,Minnesota
55735,27,MN,Minnesota
55736,27,MN,Minnesota
55738,27,MN,Minnesota
55741,27,MN,Minnesota
55742,27,MN,Minnesota
55744,27,MN,Minnesota
55746,27,MN,Minnesota
55748,27,MN,Minnesota
55749,27,MN,Minnesota
55750,27,MN,Minnesota
55751,27,MN,Minnesota
55752,27,MN,Minnesota
55753,27,MN,Minnesota
55756,27,MN,Minnesota
55757,27,MN,Minnesota
55758,27,MN,Minnesota
55760,27,MN,Minnesota
55763,27,MN,Minnesota
55764,27,MN,Minnesota
55765,27,MN,Minnesota
55766,27,MN,Minnesota
55767,27,MN,Minnesota
55768,27,MN,Minnesota
55769,27,MN,Minnesota
55771,27,MN,Minnesota
55772,27,MN,Minnesota
55775,27,MN,Minnesota
55779,27,MN,Minnesota
55780,27,MN,Minnesota
55781,27,MN,Minnesota
55782,27,MN,Minnesota
55783,27,MN,Minnesota
55784,27,MN,Minnesota
55785,27,MN,Minnesota
55786,27,MN,Minnesota
55787,27,MN,Minnesota
55790,27,MN,Minnesota
55792,27,MN,Minnesota
55793,27,MN,Minnesota
55795,27,MN,Minnesota
55797,27,MN,Minnesota
55798,27,MN,Minnesota
55802,27,MN,Minnesota
55803,27,MN,Minnesota
55804,27,MN,Minnesota
55805,27,MN,Minnesota
55806,27,MN,Minnesota
55807,27,MN,Minnesota
55808,27,MN,Minnesota
55810,27,MN,Minnesota
55811,27,MN,Minnesota
55812,27,MN,Minnesota
55814,27,MN,Minnesota
55901,27,MN,Minnesota
55902,27,MN,Minnesota
55904,27,MN,Minnesota
55905,27,MN,Minnesota
55906,27,MN,Minnesota
55909,27,MN,Minnesota
55910,27,MN,Minnesota
55912,27,MN,Minnesota
55917,27,MN,Minnesota
55918,27,MN,Minnesota
55919,27,MN,Minnesota
55920,27,MN,Minnesota
55921,27,MN,Minnesota
55922,27,MN,Minnesota
55923,27,MN,Minnesota
55924,27,MN,Minnesota
55925,27,MN,Minnesota
55926,27,MN,Minnesota
55927,27,MN,Minnesota
55929,27,MN,Minnesota
55931,27,MN,Minnesota
55932,27,MN,Minnesota
55933,27,MN,Minnesota
55934,27,MN,Minnesota
55935,27,MN,Minnesota
55936,27,MN,Minnesota
55939,27,MN,Minnesota
55940,27,MN,Minnesota
55941,27,MN,Minnesota
55943,27,MN,Minnesota
55944,27,MN,Minnesota
55945,27,MN,Minnesota
55946,27,MN,Minnesota
55947,27,MN,Minnesota
55949,27,MN,Minnesota
55950,27,MN,Minnesota
55951,27,MN,Minnesota
55952,27,MN,Minnesota
55953,27,MN,Minnesota
55954,27,MN,Minnesota
55955,27,MN,Minnesota
55956,27,MN,Minnesota
55957,27,MN,Minnesota
55959,27,MN,Minnesota
55960,27,MN,Minnesota
55961,27,MN,Minnesota
55962,27,MN,Minnesota
55963,27,MN,Minnesota
55964,27,MN,Minnesota
55965,27,MN,Minnesota
55967,27,MN,Minnesota
55968,27,MN,Minnesota
55969,27,MN,Minnesota
55970,27,MN,Minnesota
55971,27,MN,Minnesota
55972,27,MN,Minnesota
55973,27,MN,Minnesota
55974,27,MN,Minnesota
55975,27,MN,Minnesota
55976,27,MN,Minnesota
55977,27,MN,Minnesota
55979,27,MN,Minnesota
55981,27,MN,Minnesota
55982,27,MN,Minnesota
55983,27,MN,Minnesota
55985,27,MN,Minnesota
55987,27,MN,Minnesota
55990,27,MN,Minnesota
55991,27,MN,Minnesota
55992,27,MN,Minnesota
56001,27,MN,Minnesota
56003,27,MN,Minnesota
56007,27,MN,Minnesota
56009,27,MN,Minnesota
56010,27,MN,Minnesota
56011,27,MN,Minnesota
56013,27,MN,Minnesota
56014,27,MN,Minnesota
56016,27,MN,Minnesota
56017,27,MN,Minnesota
56019,27,MN,Minnesota
56020,27,MN,Minnesota
56021,27,MN,Minnesota
56022,27,MN,Minnesota
56023,27,MN,Minnesota
56024,27,MN,Minnesota
56025,27,MN,Minnesota
56026,27,MN,Minnesota
56027,27,MN,Minnesota
56028,27,MN,Minnesota
56029,27,MN,Minnesota
56031,27,MN,Minnesota
56032,27,MN,Minnesota
56033,27,MN,Minnesota
56034,27,MN,Minnesota
56035,27,MN,Minnesota
56036,27,MN,Minnesota
56037,27,MN,Minnesota
56039,27,MN,Minnesota
56041,27,MN,Minnesota
56042,27,MN,Minnesota
56043,27,MN,Minnesota
56044,27,MN,Minnesota
56045,27,MN,Minnesota
56046,27,MN,Minnesota
56047,27,MN,Minnesota
56048,27,MN,Minnesota
56050,27,MN,Minnesota
56051,27,MN,Minnesota
56052,27,MN,Minnesota
56054,27,MN,Minnesota
56055,27,MN,Minnesota
56056,27,MN,Minnesota
56057,27,MN,Minnesota
56058,27,MN,Minnesota
56060,27,MN,Minnesota
56062,27,MN,Minnesota
56063,27,MN,Minnesota
56065,27,MN,Minnesota
56068,27,MN,Minnesota
56069,27,MN,Minnesota
56071,27,MN,Minnesota
56072,27,MN,Minnesota
56073,27,MN,Minnesota
56074,27,MN,Minnesota
56075,27,MN,Minnesota
56078,27,MN,Minnesota
56080,27,MN,Minnesota
56081,27,MN,Minnesota
56082,27,MN,Minnesota
56083,27,MN,Minnesota
56085,27,MN,Minnesota
56087,27,MN,Minnesota
56088,27,MN,Minnesota
56089,27,MN,Minnesota
56090,27,MN,Minnesota
56091,27,MN,Minnesota
56093,27,MN,Minnesota
56096,27,MN,Minnesota
56097,27,MN,Minnesota
56098,27,MN,Minnesota
56101,27,MN,Minnesota
56110,27,MN,Minnesota
56111,27,MN,Minnesota
56113,27,MN,Minnesota
56114,27,MN,Minnesota
56115,27,MN,Minnesota
56116,27,MN,Minnesota
56117,27,MN,Minnesota
56118,27,MN,Minnesota
56119,27,MN,Minnesota
56120,27,MN,Minnesota
56121,27,MN,Minnesota
56122,27,MN,Minnesota
56123,27,MN,Minnesota
56125,27,MN,Minnesota
56127,27,MN,Minnesota
56128,27,MN,Minnesota
56129,27,MN,Minnesota
56131,27,MN,Minnesota
56132,27,MN,Minnesota
56134,27,MN,Minnesota
56136,27,MN,Minnesota
56137,27,MN,Minnesota
56138,27,MN,Minnesota
56139,27,MN,Minnesota
56140,27,MN,Minnesota
56141,27,MN,Minnesota
56142,27,MN,Minnesota
56143,27,MN,Minnesota
56144,27,MN,Minnesota
56145,27,MN,Minnesota
56146,27,MN,Minnesota
56147,27,MN,Minnesota
56149,27,MN,Minnesota
56150,27,MN,Minnesota
56151,27,MN,Minnesota
56152,27,MN,Minnesota
56153,27,MN,Minnesota
56155,27,MN,Minnesota
56156,27,MN,Minnesota
56157,27,MN,Minnesota
56158,27,MN,Minnesota
56159,27,MN,Minnesota
56160,27,MN,Minnesota
56161,27,MN,Minnesota
56162,27,MN,Minnesota
56164,27,MN,Minnesota
56165,27,MN,Minnesota
56166,27,MN,Minnesota
56167,27,MN,Minnesota
56168,27,MN,Minnesota
56169,27,MN,Minnesota
56170,27,MN,Minnesota
56171,27,MN,Minnesota
56172,27,MN,Minnesota
56173,27,MN,Minnesota
56174,27,MN,Minnesota
56175,27,MN,Minnesota
56176,27,MN,Minnesota
56177,27,MN,Minnesota
56178,27,MN,Minnesota
56180,27,MN,Minnesota
56181,27,MN,Minnesota
56183,27,MN,Minnesota
56185,27,MN,Minnesota
56186,27,MN,Minnesota
56187,27,MN,Minnesota
56201,27,MN,Minnesota
56207,27,MN,Minnesota
56208,27,MN,Minnesota
56209,27,MN,Minnesota
56210,27,MN,Minnesota
56211,27,MN,Minnesota
56212,27,MN,Minnesota
56214,27,MN,Minnesota
56215,27,MN,Minnesota
56216,27,MN,Minnesota
56218,27,MN,Minnesota
56219,27,MN,Minnesota
56220,27,MN,Minnesota
56221,27,MN,Minnesota
56222,27,MN,Minnesota
56223,27,MN,Minnesota
56224,27,MN,Minnesota
56225,27,MN,Minnesota
56226,27,MN,Minnesota
56227,27,MN,Minnesota
56228,27,MN,Minnesota
56229,27,MN,Minnesota
56230,27,MN,Minnesota
56231,27,MN,Minnesota
56232,27,MN,Minnesota
56235,27,MN,Minnesota
56236,27,MN,Minnesota
56237,27,MN,Minnesota
56239,27,MN,Minnesota
56240,27,MN,Minnesota
56241,27,MN,Minnesota
56243,27,MN,Minnesota
56244,27,MN,Minnesota
56245,27,MN,Minnesota
56248,27,MN,Minnesota
56249,27,MN,Minnesota
56251,27,MN,Minnesota
56252,27,MN,Minnesota
56253,27,MN,Minnesota
56255,27,MN,Minnesota
56256,27,MN,Minnesota
56257,27,MN,Minnesota
56258,27,MN,Minnesota
56260,27,MN,Minnesota
56262,27,MN,Minnesota
56263,27,MN,Minnesota
56264,27,MN,Minnesota
56265,27,MN,Minnesota
56266,27,MN,Minnesota
56267,27,MN,Minnesota
56270,27,MN,Minnesota
56271,27,MN,Minnesota
56273,27,MN,Minnesota
56274,27,MN,Minnesota
56276,27,MN,Minnesota
56277,27,MN,Minnesota
56278,27,MN,Minnesota
56279,27,MN,Minnesota
56280,27,MN,Minnesota
56281,27,MN,Minnesota
56282,27,MN,Minnesota
56283,27,MN,Minnesota
56284,27,MN,Minnesota
56285,27,MN,Minnesota
56287,27,MN,Minnesota
56288,27,MN,Minnesota
56289,27,MN,Minnesota
56291,27,MN,Minnesota
56292,27,MN,Minnesota
56293,27,MN,Minnesota
56294,27,MN,Minnesota
56295,27,MN,Minnesota
56296,27,MN,Minnesota
56297,27,MN,Minnesota
56301,27,MN,Minnesota
56303,27,MN,Minnesota
56304,27,MN,Minnesota
56307,27,MN,Minnesota
56308,27,MN,Minnesota
56309,27,MN,Minnesota
56310,27,MN,Minnesota
56311,27,MN,Minnesota
56312,27,MN,Minnesota
56313,27,MN,Minnesota
56314,27,MN,Minnesota
56315,27,MN,Minnesota
56316,27,MN,Minnesota
56318,27,MN,Minnesota
56319,27,MN,Minnesota
56320,27,MN,Minnesota
56321,27,MN,Minnesota
56323,27,MN,Minnesota
56324,27,MN,Minnesota
56325,27,MN,Minnesota
56326,27,MN,Minnesota
56327,27,MN,Minnesota
56328,27,MN,Minnesota
56329,27,MN,Minnesota
56330,27,MN,Minnesota
56331,27,MN,Minnesota
56332,27,MN,Minnesota
56334,27,MN,Minnesota
56335,27,MN,Minnesota
56336,27,MN,Minnesota
56338,27,MN,Minnesota
56339,27,MN,Minnesota
56340,27,MN,Minnesota
56342,27,MN,Minnesota
56343,27,MN,Minnesota
56345,27,MN,Minnesota
56347,27,MN,Minnesota
56349,27,MN,Minnesota
56350,27,MN,Minnesota
56352,27,MN,Minnesota
56353,27,MN,Minnesota
56354,27,MN,Minnesota
56355,27,MN,Minnesota
56356,27,MN,Minnesota
56357,27,MN,Minnesota
56358,27,MN,Minnesota
56359,27,MN,Minnesota
56360,27,MN,Minnesota
56361,27,MN,Minnesota
56362,27,MN,Minnesota
56363,27,MN,Minnesota
56364,27,MN,Minnesota
56367,27,MN,Minnesota
56368,27,MN,Minnesota
56369,27,MN,Minnesota
56371,27,MN,Minnesota
56373,27,MN,Minnesota
56374,27,MN,Minnesota
56375,27,MN,Minnesota
56376,27,MN,Minnesota
56377,27,MN,Minnesota
56378,27,MN,Minnesota
56379,27,MN,Minnesota
56381,27,MN,Minnesota
56382,27,MN,Minnesota
56384,27,MN,Minnesota
56385,27,MN,Minnesota
56386,27,MN,Minnesota
56387,27,MN,Minnesota
56389,27,MN,Minnesota
56401,27,MN,Minnesota
56425,27,MN,Minnesota
56431,27,MN,Minnesota
56433,27,MN,Minnesota
56434,27,MN,Minnesota
56435,27,MN,Minnesota
56436,27,MN,Minnesota
56437,27,MN,Minnesota
56438,27,MN,Minnesota
56440,27,MN,Minnesota
56441,27,MN,Minnesota
56442,27,MN,Minnesota
56443,27,MN,Minnesota
56444,27,MN,Minnesota
56446,27,MN,Minnesota
56447,27,MN,Minnesota
56448,27,MN,Minnesota
56449,27,MN,Minnesota
56450,27,MN,Minnesota
56452,27,MN,Minnesota
56453,27,MN,Minnesota
56455,27,MN,Minnesota
56456,27,MN,Minnesota
56458,27,MN,Minnesota
56461,27,MN,Minnesota
56464,27,MN,Minnesota
56465,27,MN,Minnesota
56466,27,MN,Minnesota
56467,27,MN,Minnesota
56468,27,MN,Minnesota
56469,27,MN,Minnesota
56470,27,MN,Minnesota
56472,27,MN,Minnesota
56473,27,MN,Minnesota
56474,27,MN,Minnesota
56475,27,MN,Minnesota
56477,27,MN,Minnesota
56479,27,MN,Minnesota
56481,27,MN,Minnesota
56482,27,MN,Minnesota
56484,27,MN,Minnesota
56501,27,MN,Minnesota
56510,27,MN,Minnesota
56511,27,MN,Minnesota
56514,27,MN,Minnesota
56515,27,MN,Minnesota
56516,27,MN,Minnesota
56517,27,MN,Minnesota
56518,27,MN,Minnesota
56519,27,MN,Minnesota
56520,27,MN,Minnesota
56521,27,MN,Minnesota
56522,27,MN,Minnesota
56523,27,MN,Minnesota
56524,27,MN,Minnesota
56525,27,MN,Minnesota
56527,27,MN,Minnesota
56528,27,MN,Minnesota
56529,27,MN,Minnesota
56531,27,MN,Minnesota
56533,27,MN,Minnesota
56534,27,MN,Minnesota
56535,27,MN,Minnesota
56536,27,MN,Minnesota
56537,27,MN,Minnesota
56540,27,MN,Minnesota
56541,27,MN,Minnesota
56542,27,MN,Minnesota
56543,27,MN,Minnesota
56544,27,MN,Minnesota
56545,27,MN,Minnesota
56546,27,MN,Minnesota
56547,27,MN,Minnesota
56548,27,MN,Minnesota
56549,27,MN,Minnesota
56550,27,MN,Minnesota
56551,27,MN,Minnesota
56552,27,MN,Minnesota
56553,27,MN,Minnesota
56554,27,MN,Minnesota
56556,27,MN,Minnesota
56557,27,MN,Minnesota
56560,27,MN,Minnesota
56565,27,MN,Minnesota
56566,27,MN,Minnesota
56567,27,MN,Minnesota
56568,27,MN,Minnesota
56569,27,MN,Minnesota
56570,27,MN,Minnesota
56571,27,MN,Minnesota
56572,27,MN,Minnesota
56573,27,MN,Minnesota
56574,27,MN,Minnesota
56575,27,MN,Minnesota
56576,27,MN,Minnesota
56577,27,MN,Minnesota
56578,27,MN,Minnesota
56579,27,MN,Minnesota
56580,27,MN,Minnesota
56581,27,MN,Minnesota
56583,27,MN,Minnesota
56584,27,MN,Minnesota
56585,27,MN,Minnesota
56586,27,MN,Minnesota
56587,27,MN,Minnesota
56588,27,MN,Minnesota
56589,27,MN,Minnesota
56590,27,MN,Minnesota
56591,27,MN,Minnesota
56592,27,MN,Minnesota
56593,27,MN,Minnesota
56594,27,MN,Minnesota
56601,27,MN,Minnesota
56621,27,MN,Minnesota
56623,27,MN,Minnesota
56626,27,MN,Minnesota
56627,27,MN,Minnesota
56628,27,MN,Minnesota
56629,27,MN,Minnesota
56630,27,MN,Minnesota
56633,27,MN,Minnesota
56634,27,MN,Minnesota
56636,27,MN,Minnesota
56637,27,MN,Minnesota
56639,27,MN,Minnesota
56641,27,MN,Minnesota
56644,27,MN,Minnesota
56646,27,MN,Minnesota
56647,27,MN,Minnesota
56649,27,MN,Minnesota
56650,27,MN,Minnesota
56651,27,MN,Minnesota
56652,27,MN,Minnesota
56653,27,MN,Minnesota
56654,27,MN,Minnesota
56655,27,MN,Minnesota
56657,27,MN,Minnesota
